"TITLE","ARTICLE LINK","PUBLISHED DATE (GMT)","AUTHOR","PUBLISHER","COUNTRY","CATEGORY","LANGUAGE","DESCRIPTION","IMAGE URL","VIDEO URL"
"""Stock market today: Global shares mostly rise after Wall Street climbs on Big Tech gains""","https://gazette.com/ap/international/stock-market-today-global-shares-mostly-rise-after-wall-street-climbs-on-big-tech-gains/article_579f9a52-bb42-5bc0-b603-804607e769c0.html","2024-10-29 08:55:55","","Gazette","United States Of America","Sports","English","Global shares were mostly up after U.S. stocks closed broadly higher with gains in Big Tech companies offsetting a skid in oil-and-gas stocks. Shares rose in early Tuesday trading in France, Germany and Britain. Benchmarks finished higher in Tokyo, Sydney,...","https://bloximages.newyork1.vip.townnews.com/gazette.com/content/tncms/assets/v3/editorial/6/fb/6fb29896-88c8-5daf-a979-3e1a0e2c97c1/67205aa3167b2.image.jpg?resize=300%2C200",""
"""World Series 2024: Freddie Freeman, Walker Buehler lead Dodgers past Yankees for commanding 3-0 lead - Yahoo Sports""","https://news.google.com/rss/articles/CBMi2wFBVV95cUxQUE1GY2NrcmVBc2xja0J0YUFQcEltTC1MYTY4QmsyMTJMcXFfblMzNG1rY0s1QzFmUE5ERGNFRjB4VmhINWdDdHl2c3FQUUlGUk9fTXZ0bmwxVmNPV1drY3Zqc2oxd3lCam5CNURmdFFEOXJEZjAzOXZ0WkV0bzJzSTZBYW5lOS0wSDlrWXYybXo2Z0QyZGRuTWFCR0E3UVV4MkRfT2g4cG80QWdNVlpYa1NMek1XN2c0QzRCTGZfSnJRaS1kdEI5MnRIcjY0QUFaMl9pOUxYWTRmQ0U?oc=5","2024-10-29 08:55:13","","Google News","United States Of America","Sports","English","World Series 2024: Freddie Freeman, Walker Buehler lead Dodgers past Yankees for commanding 3-0 lead Yahoo SportsDodgers vs. Yankees Game 3 score, live updates: Dodgers threatening to go up 3-0 in World Series Yahoo SportsFreddie Freeman MASHES a two-run homer to give Dodgers an early 2-0 lead over Yankees in Game 3 FOX SportsThis World Series is over. Dodgers beat Yankees again, put champagne on ice. USA TODAYAfter Yankees look lifeless again, Dodgers close in on World Series title The Washington Post","",""
"""'Carrying us on one leg,' Mookie Betts praises Freddie Freeman following his HISTORIC performances in World Series""","https://www.yardbarker.com/mlb/articles/carrying_us_on_one_leg_mookie_betts_praises_freddie_freeman_following_his_historic_performances_in_world_series/s1_17325_41140813","2024-10-29 08:54:53","Vinay Dave, FirstSportz","Yardbarker","United States Of America","Sports","English","There is just no stopping Freddie Freeman at the moment. After missing a good amount of games due to an ankle injury, the first baseman has come up clutch in the World Series.","https://us-west-2-gw-2.yardbarker.com/images/yb_white_on_black_medium.jpg",""
"""Tottenham handed potential boost as Guardiola weighs Manchester City ‘risk’""","https://www.yardbarker.com/soccer/articles/tottenham_handed_potential_boost_as_guardiola_weighs_manchester_city_risk/s1_17451_41140777","2024-10-29 08:54:35","Rohan Sengupta, To The Lane And Back","Yardbarker","United States Of America","Sports","English","Tottenham Hotspur are gearing up for the Carabao Cup fourth-round tie against Manchester City at the Tottenham Hotspur Stadium on Wednesday. Ange Postecoglou will be desperate for a response from his boys to the Premier League defeat at Crystal Palace on Sunday.","https://us-west-2-gw-2.yardbarker.com/images/yb_white_on_black_medium.jpg",""
"""JUCO volleyball: No. 15 IHCC sweeps DMACC to close out regular season""","https://www.ottumwacourier.com/sports/juco-volleyball-no-15-ihcc-sweeps-dmacc-to-close-out-regular-season/article_e6bc3bba-95c6-11ef-b495-f372135a9007.html","2024-10-29 08:54:00","","Ottumwacourier","United States Of America","Sports","English","BOONE — The Indian Hills volleyball team closed out its 2024 regular season slate with a 3-0 sweep of Des Moines Area Community College on the road. No. 15 Indian Hills heads into postseason competition with a 23-9 overall record.","https://bloximages.chicago2.vip.townnews.com/ottumwacourier.com/content/tncms/assets/v3/editorial/b/eb/beb703bc-95ca-11ef-af50-534c0b19bf1a/6720949392c5d.image.jpg?resize=300%2C442",""
"""Palestinian official says the death toll from an Israeli strike on northern Gaza has climbed to 60""","https://gazette.com/ap/international/palestinian-official-says-the-death-toll-from-an-israeli-strike-on-northern-gaza-has-climbed/article_0b667412-7bea-5fe2-9c1f-1a5411c8f04b.html","2024-10-29 08:51:38","","Gazette","United States Of America","Sports","English","Palestinian official says the death toll from an Israeli strike on northern Gaza has climbed to 60.","",""
"""Zach LaVine Naysayers Called Out by ESPN Personality Amid Bulls Star’s Hot Start: ‘Shame on them’""","https://www.yardbarker.com/nba/articles/zach_lavine_naysayers_called_out_by_espn_personality_amid_bulls_stars_hot_start_shame_on_them/s1_17382_41140772","2024-10-29 08:49:27","Rex Villas, Hardwood Heroics","Yardbarker","United States Of America","Sports","English","Zach LaVine and the Chicago Bulls are having an up-and-down start to their 2024-25 NBA regular season, having alternated losses and wins to get to 2-2 after four games.","https://www.yardbarker.com/media/2/9/291487a3c637ac0cc94dd25f5cae31748e35be14/thumb_16x9/USATSI_24612249_168400517_lowres.jpg",""
"""Marvel Studios Pauses All Other Projects To Focus On The Multiverse Saga""","https://www.yardbarker.com/entertainment/articles/marvel_studios_pauses_all_other_projects_to_focus_on_the_multiverse_saga/s1_17442_41140788","2024-10-29 08:47:56","Sanskriti Lodhi, FirstCuriosity","Yardbarker","United States Of America","Sports","English","Marvel is entering a new phase of movies with new characters and new storylines. Fans are excited about the Multiverse saga, which will introduce them to alternative realities.","https://www.yardbarker.com/media/4/f/4fdb40761ddd86bd8f9b8e810ed262c8f11bb996/thumb_16x9/Marvel-Studios-2.jpg",""
"""World Series 2024: Mookie Betts, Freddie Freeman lead the way as Dodgers remind everyone how exhausting their lineup can be""","https://sports.yahoo.com/world-series-2024-mookie-betts-freddie-freeman-lead-the-way-as-dodgers-remind-everyone-how-exhausting-their-lineup-can-be-084752077.html","2024-10-29 08:47:52","Yahoo Sports","Yahoo! News","United States Of America","Sports","English","Shohei Ohtani was limited as the Dodgers topped the Yankees to go up 3-0, but it didn't much matter.","https://s.yimg.com/uu/api/res/1.2/169RyNu6xsryt.F8sFU8Ag--~B/aD00MDg3O3c9NjEzMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2024-10/f3c79fe0-95b5-11ef-bbff-00d9f3a96d2a.cf.webp",""
"""Dwyane Wade’s Reaction to His Statue Fallout on the Social Media""","https://www.yardbarker.com/nba/articles/dwyane_wades_reaction_to_his_statue_fallout_on_the_social_media/s1_17201_41140791","2024-10-29 08:46:25","Kevin Lu, Last Word On Sports","Yardbarker","United States Of America","Sports","English","The Miami Heat celebrated Dwyane Wade, one of their greatest players, with a statue outside Kaseya Center on Sunday. Announced eight months ago, the tribute honors Wade’s 16 seasons with the team, solidifying his legendary status.","https://www.yardbarker.com/media/f/2/f28b359e1c91ec1ce7b605883de806d5931d9776/thumb_16x9/USATSI_24612650_168414264_lowres-1024x614.jpg",""
